gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4637228502	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1801923113	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Sappho	Sappho sparganurus		SPECIES	Sappho sparganurus (Shaw, 1812)	Sappho sparganurus		AR	Ruta Provincial 510, San Juan, AR (-30,965, -67,301)	San Juan	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.965439	-67.300865							2023-08-11	11	8	2023	7544330	7544330	HUMAN_OBSERVATION	CLO	EBIRD	OBS1801923113				CC_BY_4_0		obsr532659			2025-11-05T07:39:43.566Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
4637103047	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1853056449	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Empidonomus	Empidonomus aurantioatrocristatus		SPECIES	Empidonomus aurantioatrocristatus (Orbigny & Lafresnaye, 1837)	Empidonomus aurantioatrocristatus		AR	La Majadita	San Juan	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.681614	-67.50562							2023-10-13	13	10	2023	2484086	2484086	HUMAN_OBSERVATION	CLO	EBIRD	OBS1853056449				CC_BY_4_0		obsr2305131			2025-11-05T07:41:32.621Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
4635789216	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1774070357	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Furnarius	Furnarius rufus		SPECIES	Furnarius rufus (Gmelin, 1788)	Furnarius rufus		AR	Río La Tumana	San Juan	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.864784	-67.3236							2023-03-26	26	3	2023	2485821	2485821	HUMAN_OBSERVATION	CLO	EBIRD	OBS1774070357				CC_BY_4_0		obsr2305131			2025-11-05T07:43:12.296Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
4633813369	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1801923119	Animalia	Chordata	Aves	Columbiformes	Columbidae	Columba	Columba livia		SPECIES	Columba livia J.F.Gmelin, 1789	Columba livia		AR	Angel Moreno, Astica, San Juan, AR (-30,941, -67,304)	San Juan	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.941004	-67.30357							2023-08-11	11	8	2023	2495414	2495414	HUMAN_OBSERVATION	CLO	EBIRD	OBS1801923119				CC_BY_4_0		obsr532659			2025-11-05T07:39:27.217Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
4633813353	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1801914704	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Furnarius	Furnarius rufus		SPECIES	Furnarius rufus (Gmelin, 1788)	Furnarius rufus		AR	Angel Moreno, Astica, San Juan, AR (-30,941, -67,304)	San Juan	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.941004	-67.30357							2023-08-11	11	8	2023	2485821	2485821	HUMAN_OBSERVATION	CLO	EBIRD	OBS1801914704				CC_BY_4_0		obsr1184951			2025-11-05T07:38:56.028Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
4632460683	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1834041777	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Xolmis	Xolmis irupero		SPECIES	Xolmis irupero (Vieillot, 1823)	Xolmis irupero		AR	Ruta Provincial 510, San Juan, AR (-30.516, -67.567)	San Juan	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.516142	-67.566734							2023-09-23	23	9	2023	2482747	2482747	HUMAN_OBSERVATION	CLO	EBIRD	OBS1834041777				CC_BY_4_0		obsr168934			2025-11-05T07:38:31.333Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
4631415407	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1848803472	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Myiopsitta	Myiopsitta monachus		SPECIES	Myiopsitta monachus (Boddaert, 1783)	Myiopsitta monachus		AR	Vía sin nombre, Usno, San Juan, AR (-30.574, -67.552)	San Juan	PRESENT	15	e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.573515	-67.55228							2023-10-12	12	10	2023	2479407	2479407	HUMAN_OBSERVATION	CLO	EBIRD	OBS1848803472				CC_BY_4_0		obsr1161478			2025-11-05T07:40:44.591Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
4631020475	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1853056430	Animalia	Chordata	Aves	Passeriformes	Vireonidae	Cyclarhis	Cyclarhis gujanensis		SPECIES	Cyclarhis gujanensis (Gmelin, 1789)	Cyclarhis gujanensis		AR	La Majadita	San Juan	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.681614	-67.50562							2023-10-13	13	10	2023	2487404	2487404	HUMAN_OBSERVATION	CLO	EBIRD	OBS1853056430				CC_BY_4_0		obsr2305131			2025-11-05T07:41:51.424Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
4628721445	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1853056439	Animalia	Chordata	Aves	Passeriformes	Cotingidae	Phytotoma	Phytotoma rutila		SPECIES	Phytotoma rutila Vieillot, 1818	Phytotoma rutila		AR	La Majadita	San Juan	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.681614	-67.50562							2023-10-13	13	10	2023	2486489	2486489	HUMAN_OBSERVATION	CLO	EBIRD	OBS1853056439				CC_BY_4_0		obsr2305131			2025-11-05T07:39:27.587Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
4627931609	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1853056436	Animalia	Chordata	Aves	Piciformes	Picidae	Melanerpes	Melanerpes cactorum		SPECIES	Melanerpes cactorum (d'Orbigny, 1840)	Melanerpes cactorum		AR	La Majadita	San Juan	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.681614	-67.50562							2023-10-13	13	10	2023	2478101	2478101	HUMAN_OBSERVATION	CLO	EBIRD	OBS1853056436				CC_BY_4_0		obsr2305131			2025-11-05T07:42:49.753Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
4626771183	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1853056440	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Aratinga	Aratinga acuticaudata		SPECIES	Thectocercus acuticaudatus (Vieillot, 1818)	Thectocercus acuticaudatus		AR	La Majadita	San Juan	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.681614	-67.50562							2023-10-13	13	10	2023	7826906	2479089	HUMAN_OBSERVATION	CLO	EBIRD	OBS1853056440				CC_BY_4_0		obsr2305131			2025-11-05T07:41:58.840Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
4626187638	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1848803492	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Furnarius	Furnarius cristatus		SPECIES	Furnarius cristatus Burmeister, 1888	Furnarius cristatus		AR	Vía sin nombre, Usno, San Juan, AR (-30.574, -67.552)	San Juan	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.573515	-67.55228							2023-10-12	12	10	2023	2485831	2485831	HUMAN_OBSERVATION	CLO	EBIRD	OBS1848803492				CC_BY_4_0		obsr1161478			2025-11-05T07:45:36.473Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
4621121219	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1853047419	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Spinus	Spinus magellanicus		SPECIES	Spinus magellanicus (Vieillot, 1805)	Spinus magellanicus		AR	La Majadita	San Juan	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.681614	-67.50562							2023-10-12	12	10	2023	7341745	7341745	HUMAN_OBSERVATION	CLO	EBIRD	OBS1853047419				CC_BY_4_0		obsr2305131			2025-11-05T07:42:13.566Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
4619671196	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1853047409	Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Progne	Progne tapera		SPECIES	Progne tapera (Linnaeus, 1766)	Progne tapera		AR	La Majadita	San Juan	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.681614	-67.50562							2023-10-12	12	10	2023	2489136	2489136	HUMAN_OBSERVATION	CLO	EBIRD	OBS1853047409				CC_BY_4_0		obsr2305131			2025-11-05T07:38:34.979Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
4615106651	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1853056459	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Pyrocephalus	Pyrocephalus rubinus		SPECIES	Pyrocephalus rubinus (Boddaert, 1783)	Pyrocephalus rubinus		AR	La Majadita	San Juan	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.681614	-67.50562							2023-10-13	13	10	2023	2483647	2483647	HUMAN_OBSERVATION	CLO	EBIRD	OBS1853056459				CC_BY_4_0		obsr2305131			2025-11-05T07:39:17.744Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
4612863588	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1853041778	Animalia	Chordata	Aves	Passeriformes	Thraupidae	Thraupis	Thraupis sayaca		SPECIES	Thraupis sayaca (Linnaeus, 1766)	Thraupis sayaca		AR	La Majadita	San Juan	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.681614	-67.50562							2023-10-12	12	10	2023	2488622	2488622	HUMAN_OBSERVATION	CLO	EBIRD	OBS1853041778				CC_BY_4_0		obsr2305131			2025-11-05T07:38:01.842Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
4611507418	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1853056452	Animalia	Chordata	Aves	Tinamiformes	Tinamidae	Nothoprocta	Nothoprocta pentlandii		SPECIES	Nothoprocta pentlandii (G.R.Gray, 1867)	Nothoprocta pentlandii		AR	La Majadita	San Juan	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.681614	-67.50562							2023-10-13	13	10	2023	2477584	2477584	HUMAN_OBSERVATION	CLO	EBIRD	OBS1853056452				CC_BY_4_0		obsr2305131			2025-11-05T07:42:20.130Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
4611409071	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1853047418	Animalia	Chordata	Aves	Columbiformes	Columbidae	Leptotila	Leptotila verreauxi		SPECIES	Leptotila verreauxi Bonaparte, 1855	Leptotila verreauxi		AR	La Majadita	San Juan	PRESENT	8	e2e717bf-551a-4917-bdc9-4fa0f342c530	-30.681614	-67.50562							2023-10-12	12	10	2023	2496060	2496060	HUMAN_OBSERVATION	CLO	EBIRD	OBS1853047418				CC_BY_4_0		obsr2305131			2025-11-05T07:41:46.037Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
4610771137	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1803349613	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Agriornis	Agriornis murinus		SPECIES	Agriornis murinus (Orbigny & Lafresnaye, 1837)	Agriornis murinus		AR	173-175 Ruta Nacional 141, San Juan, AR (-31,755, -67,886)	San Juan	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-31.75462	-67.88599							2023-08-13	13	8	2023	2483474	2483474	HUMAN_OBSERVATION	CLO	EBIRD	OBS1803349613				CC_BY_4_0		obsr1184951			2025-11-05T07:41:02.361Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
4600171999	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/203646646	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Cactaceae	Leucostele	Leucostele terscheckii		SPECIES	Trichocereus terscheckii (J.Parm. ex Pfeiff.) Britton & Rose	Trichocereus terscheckii		AR		San Juan	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-30.639949	-67.56721	29330.0						2022-01-21T12:44:46	21	1	2022	3951380	11023348	HUMAN_OBSERVATION	iNaturalist	Observations	203646646		Martin Lowry	2024-03-24T10:37:25	CC_BY_NC_4_0	Alain Le Hérissé	Alain Le Hérissé			2026-03-04T17:49:21.130Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4599814274	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/203748373	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Cactaceae	Gymnocalycium	Gymnocalycium saglionis		SPECIES	Gymnocalycium saglionis (Cels) Britton & Rose	Gymnocalycium saglionis		AR		San Juan	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-30.675314	-67.502479							2022-01-22T13:00:11	22	1	2022	7282338	7282338	HUMAN_OBSERVATION	iNaturalist	Observations	203748373		alainl832	2024-03-24T18:17:41	CC_BY_NC_4_0	Alain Le Hérissé	Alain Le Hérissé			2026-03-04T16:22:17.668Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4598805580	be87cbf5-5d0a-49db-b909-67cd3c6df24e	DC-JMC:Reptilia:63	Animalia	Chordata	Squamata		Liolaemidae	Liolaemus	Liolaemus chacoensis		SPECIES	Liolaemus chacoensis Shreve, 1948	Liolaemus chacoensis Shreve, 1948	Shreve, 1948	AR	10 Km S Chucuma, San Agustin	San Juan	PRESENT		497c081b-8157-4287-bb5c-291a4c71439c	-31.160833	-67.299444	146937.0		900.0	0.0			1979-01-08	8	1	1979	2460476	2460476	PRESERVED_SPECIMEN	DC-JMC	Reptilia	63.0				CC_BY_NC_4_0		J. M. Cei			2025-11-25T07:13:16.618Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
4598805477	be87cbf5-5d0a-49db-b909-67cd3c6df24e	DC-JMC:Amphibia:732	Animalia	Chordata	Amphibia	Anura	Bufonidae	Rhinella	Rhinella spinulosa		SPECIES	Rhinella spinulosa (Wiegmann, 1834)	Rhinella spinulosa (Wiegmann, 1834)	(Wiegmann, 1834)	AR	Sierra Pie de Palo	San Juan	PRESENT		497c081b-8157-4287-bb5c-291a4c71439c	-31.375556	-67.971944	146799.0		3100.0	0.0			1980-11-11	11	11	1980	5216910	5216910	PRESERVED_SPECIMEN	DC-JMC	Amphibia	732.0				CC_BY_NC_4_0		J. M. Cei			2025-11-25T07:13:16.179Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
4598805269	be87cbf5-5d0a-49db-b909-67cd3c6df24e	DC-JMC:Reptilia:1	Animalia	Chordata	Squamata		Liolaemidae	Liolaemus	Liolaemus riojanus		SPECIES	Liolaemus riojanus Cei, 1979	Liolaemus riojanus Cei, 1979	Cei, 1979	AR	Arenales a 10 Km NE Bermejo	San Juan	PRESENT		497c081b-8157-4287-bb5c-291a4c71439c	-31.538333	-67.576111	146694.0						1977-11-12	12	11	1977	2460361	2460361	PRESERVED_SPECIMEN	DC-JMC	Reptilia	1.0				CC_BY_NC_4_0		J. M. Cei	Paratype		2025-11-25T07:13:15.129Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
4598805258	be87cbf5-5d0a-49db-b909-67cd3c6df24e	DC-JMC:Reptilia:2	Animalia	Chordata	Squamata		Liolaemidae	Liolaemus	Liolaemus riojanus		SPECIES	Liolaemus riojanus Cei, 1979	Liolaemus riojanus Cei, 1979	Cei, 1979	AR	Arenales a 10 Km NE Bermejo	San Juan	PRESENT		497c081b-8157-4287-bb5c-291a4c71439c	-31.538333	-67.576111	146694.0						1977-11-12	12	11	1977	2460361	2460361	PRESERVED_SPECIMEN	DC-JMC	Reptilia	2.0				CC_BY_NC_4_0		J. M. Cei	Paratype		2025-11-25T07:13:15.080Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
4598805139	be87cbf5-5d0a-49db-b909-67cd3c6df24e	DC-JMC:Reptilia:600	Animalia	Chordata	Squamata		Liolaemidae	Liolaemus	Liolaemus sanjuanensis		SPECIES	Liolaemus sanjuanensis Cei, 1982	Liolaemus sanjuanensis Cei, 1982	Cei, 1982	AR	Mogotes Los Corralitos, Sa. Pie de Palo	San Juan	PRESENT		497c081b-8157-4287-bb5c-291a4c71439c	-31.319167	-67.926111	146835.0		3200.0	0.0			1980-11-11	11	11	1980	2460457	2460457	PRESERVED_SPECIMEN	DC-JMC	Reptilia	600.0				CC_BY_NC_4_0		J. M. Cei	Paratype		2025-11-25T07:13:14.462Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
4598805137	be87cbf5-5d0a-49db-b909-67cd3c6df24e	DC-JMC:Reptilia:601	Animalia	Chordata	Squamata		Liolaemidae	Liolaemus	Liolaemus sanjuanensis		SPECIES	Liolaemus sanjuanensis Cei, 1982	Liolaemus sanjuanensis Cei, 1982	Cei, 1982	AR	Mogotes Los Corralitos, Sa. Pie de Palo	San Juan	PRESENT		497c081b-8157-4287-bb5c-291a4c71439c	-31.319167	-67.926111	146835.0		3200.0	0.0			1980-11-11	11	11	1980	2460457	2460457	PRESERVED_SPECIMEN	DC-JMC	Reptilia	601.0				CC_BY_NC_4_0		J. M. Cei	Paratype		2025-11-25T07:13:14.455Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE
4596543489	cd0ec23c-6ca0-43ef-9752-f272e2ebeed1	B86D8799FFA3FFC48CDDFA86FC007564.mc.80AC3CD2FFA2FFC7884EFE23FB62720D	Animalia	Arthropoda	Arachnida	Araneae	Titanoecidae	Goeldia			GENUS	Goeldia Keyserling, 1891	Goeldia portenha Almeida-Silva & Brescovit 2024	Almeida-Silva & Brescovit 2024	AR	Las Tumanas		PRESENT	2	7ce8aef0-9e92-11dc-8738-b8a03c50a862	-30.864723	-67.32222							1979-04-14	14	4	1979	2151136		MATERIAL_CITATION	MACN		MACN 16129				CC0_1_0		Km S Valle Fertil & A. Roig			2026-03-10T10:33:51.311Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;TAXON_ID_NOT_FOUND;TAXON_MATCH_HIGHERRANK
4535679398	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/200716404	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Cactaceae	Leucostele	Leucostele terscheckii		SPECIES	Trichocereus terscheckii (J.Parm. ex Pfeiff.) Britton & Rose	Trichocereus terscheckii		AR		San Juan	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-30.688838	-67.46545	29330.0						2017-10-26T16:58	26	10	2017	3951380	11023348	HUMAN_OBSERVATION	iNaturalist	Observations	200716404		Manuel Ignacio Stefanini	2024-02-28T13:36:46	CC_BY_NC_4_0	Manuel Ignacio Stefanini	Manuel Ignacio Stefanini			2026-03-04T16:21:18.088Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4535665453	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/200716733	Animalia	Chordata	Squamata		Liolaemidae	Liolaemus	Liolaemus chacoensis		SPECIES	Liolaemus chacoensis Shreve, 1948	Liolaemus chacoensis		AR		San Juan	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-30.685568	-67.447074	1953.0						2017-10-26T16:49	26	10	2017	2460476	2460476	HUMAN_OBSERVATION	iNaturalist	Observations	200716733		Pato Malruk Knight	2024-02-28T18:09:59	CC_BY_NC_4_0	Manuel Ignacio Stefanini	Manuel Ignacio Stefanini			2026-03-04T16:21:14.859Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4525910656	b23c2479-214f-4160-9f98-bd3831ab131b	MZLU:Entomology:MZLU-00226692	Animalia	Arthropoda	Insecta	Coleoptera	Meloidae	Epicauta			GENUS	Epicauta Dejean, 1834	Epicauta griseonigra Fairmaire, 1873	Fairmaire, 1873	AR	Valle Fertil		PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	-30.71003	-67.48216	10000.0						1980-12		12	1980	1046361		PRESERVED_SPECIMEN	MZLU	Entomology	226692				CC_BY_NC_4_0		VM			2026-03-09T00:08:38.968Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;TAXON_MATCH_HIGHERRANK
4510086280	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/195832973	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Heliotropiaceae	Euploca	Euploca chrysantha		SPECIES	Euploca chrysantha (Phil.) Diane & Hilger	Euploca chrysantha		AR		San Juan	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-30.573435	-67.544534	122.0						2017-02-17T18:55	17	2	2017	4062447	4062447	HUMAN_OBSERVATION	iNaturalist	Observations	195832973		Jan Doležal	2024-01-05T12:48:32	CC_BY_NC_4_0	Jan Doležal	Jan Doležal			2026-03-04T16:47:30.446Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4507842577	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/108461978	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Megalostomis	Megalostomis lacordairei		SPECIES	Megalostomis lacordairei Lacordaire	Megalostomis lacordairei		AR		San Juan	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-30.863303	-67.322283							2022-03-08T12:27:36	8	3	2022	8445416	8445416	HUMAN_OBSERVATION	iNaturalist	Observations	108461978		Lucas Rubio	2022-03-12T23:37:34	CC_BY_NC_4_0	Juan H. Aragon	Juan H. Aragon			2026-03-04T14:21:24.724Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4507814377	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/195562688	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Cactaceae	Tephrocactus	Tephrocactus weberi		SPECIES	Tephrocactus weberi (Speg.) Backeb.	Tephrocactus weberi		AR		San Juan	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-31.46	-67.36	1000.0						2014-12-03T14:54	3	12	2014	7283588	7283588	HUMAN_OBSERVATION	iNaturalist	Observations	195562688		alainl832	2024-01-02T11:44:21	CC_BY_NC_4_0	alainl832	alainl832			2026-03-04T16:19:47.568Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4506290431	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/194057639	Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Mazama			GENUS	Subulo Smith, 1827	Subulo gouazoubira		AR		San Juan	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-30.904915	-67.309536	3403.0						2023-11-05T19:50	5	11	2023	4835578		HUMAN_OBSERVATION	iNaturalist	Observations	194057639		victoriaortega	2024-12-17T09:15:50	CC_BY_NC_4_0	victoriaortega	victoriaortega			2026-03-04T16:19:14.956Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_MATCH_HIGHERRANK
4458698825	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/192920599	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Cactaceae	Gymnocalycium	Gymnocalycium rhodantherum		SPECIES	Gymnocalycium rhodantherum (Boed.) H.Till	Gymnocalycium rhodantherum		AR		San Juan	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-30.817778	-67.366389	50.0						2012-12-03T16:11	3	12	2012	7282386	7282386	HUMAN_OBSERVATION	iNaturalist	Observations	192920599		alainl832	2023-12-03T12:52:33	CC_BY_NC_4_0	alainl832	alainl832			2026-03-04T17:46:37.860Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4438960600	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/190070639	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Cactaceae	Leucostele	Leucostele terscheckii		SPECIES	Trichocereus terscheckii (J.Parm. ex Pfeiff.) Britton & Rose	Trichocereus terscheckii		AR		San Juan	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-30.619499	-67.50727	29330.0						2019-12-09	9	12	2019	3951380	11023348	HUMAN_OBSERVATION	iNaturalist	Observations	190070639		Detlev Metzing	2023-11-05T14:14:43	CC_BY_NC_4_0	Detlev Metzing	Detlev Metzing			2026-03-04T14:55:30.331Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
